"DATE","Year","Month","Day","Tmean","Tmax","Tmin","no_Tmin","no_Tmax"
2002-12-23 12:00:00,2002,12,23,13.55555556,20,8.611111111,FALSE,FALSE
2002-12-24 12:00:00,2002,12,24,13.66666667,21.22222222,-1.777777778,FALSE,FALSE
2002-12-25 12:00:00,2002,12,25,16.16666667,22.11111111,11,FALSE,FALSE
2002-12-26 12:00:00,2002,12,26,15.38888889,22,10.5,FALSE,FALSE
2002-12-27 12:00:00,2002,12,27,14.27777778,20.5,7.722222222,FALSE,FALSE
2002-12-28 12:00:00,2002,12,28,14.77777778,21,11.22222222,FALSE,FALSE
2002-12-29 12:00:00,2002,12,29,14.16666667,19.27777778,9,FALSE,FALSE
2002-12-30 12:00:00,2002,12,30,13.05555556,19.27777778,-3.611111111,FALSE,FALSE
2002-12-31 12:00:00,2002,12,31,13.66666667,20,-1.611111111,FALSE,FALSE
2003-01-01 12:00:00,2003,1,1,14.94444444,20,8.111111111,FALSE,FALSE
2003-01-02 12:00:00,2003,1,2,13.61111111,22,7.222222222,FALSE,FALSE
2003-01-03 12:00:00,2003,1,3,15.11111111,25.72222222,8.388888889,FALSE,FALSE
2003-01-04 12:00:00,2003,1,4,13.83333333,22.38888889,7.222222222,FALSE,FALSE
2003-01-05 12:00:00,2003,1,5,13.88888889,21.27777778,7.388888889,FALSE,FALSE
2003-01-06 12:00:00,2003,1,6,13.33333333,20.27777778,6.5,FALSE,FALSE
2003-01-07 12:00:00,2003,1,7,13.27777778,19.5,7,FALSE,FALSE
2003-01-08 12:00:00,2003,1,8,11.33333333,18.11111111,5.888888889,FALSE,FALSE
2003-01-09 12:00:00,2003,1,9,13.27777778,20,7,FALSE,FALSE
2003-01-10 12:00:00,2003,1,10,12.16666667,17.11111111,6,FALSE,FALSE
2003-01-11 12:00:00,2003,1,11,11.38888889,16,7,FALSE,FALSE
2003-01-12 12:00:00,2003,1,12,11.55555556,16.77777778,7,FALSE,FALSE
2003-01-13 12:00:00,2003,1,13,11.61111111,14.38888889,7.722222222,FALSE,FALSE
2003-01-14 12:00:00,2003,1,14,11.44444444,16.22222222,7.777777778,FALSE,FALSE
2003-01-15 12:00:00,2003,1,15,13.16666667,16,9.777777778,FALSE,FALSE
2003-01-16 12:00:00,2003,1,16,14.55555556,16.27777778,13,FALSE,FALSE
2003-01-17 12:00:00,2003,1,17,13.33333333,16,10,FALSE,FALSE
2003-01-18 12:00:00,2003,1,18,12.72222222,17.27777778,9,FALSE,FALSE
2003-01-19 12:00:00,2003,1,19,11.11111111,17,6.5,FALSE,FALSE
2003-01-20 12:00:00,2003,1,20,12.44444444,18.5,5,FALSE,FALSE
2003-01-21 12:00:00,2003,1,21,13.05555556,17.11111111,8.277777778,FALSE,FALSE
2003-01-22 12:00:00,2003,1,22,13.27777778,20.61111111,-2.722222222,FALSE,FALSE
2003-01-23 12:00:00,2003,1,23,11.66666667,16,5.777777778,FALSE,FALSE
2003-01-24 12:00:00,2003,1,24,11.77777778,17.11111111,5.277777778,FALSE,FALSE
2003-01-25 12:00:00,2003,1,25,10.72222222,14.88888889,9,FALSE,FALSE
2003-01-26 12:00:00,2003,1,26,11.66666667,17,9.277777778,FALSE,FALSE
2003-01-27 12:00:00,2003,1,27,11.88888889,16,9,FALSE,FALSE
2003-01-28 12:00:00,2003,1,28,11.5,17.27777778,7.5,FALSE,FALSE
2003-01-29 12:00:00,2003,1,29,13.33333333,19.22222222,7,FALSE,FALSE
2003-01-30 12:00:00,2003,1,30,10.22222222,19.22222222,6,FALSE,FALSE
2003-01-31 12:00:00,2003,1,31,8.166666667,13.22222222,3,FALSE,FALSE
2003-02-01 12:00:00,2003,2,1,8.166666667,13.38888889,3.888888889,FALSE,FALSE
2003-02-02 12:00:00,2003,2,2,9.333333333,15.5,3.722222222,FALSE,FALSE
2003-02-03 12:00:00,2003,2,3,11.16666667,18.11111111,6,FALSE,FALSE
2003-02-04 12:00:00,2003,2,4,11.83333333,18.22222222,5.777777778,FALSE,FALSE
2003-02-05 12:00:00,2003,2,5,12.55555556,15.77777778,9,FALSE,FALSE
2003-02-06 12:00:00,2003,2,6,9.444444444,15.38888889,5,FALSE,FALSE
2003-02-07 12:00:00,2003,2,7,8.777777778,14.72222222,3.111111111,FALSE,FALSE
2003-02-08 12:00:00,2003,2,8,8.555555556,15.38888889,3,FALSE,FALSE
2003-02-09 12:00:00,2003,2,9,10.88888889,17.88888889,3.277777778,FALSE,FALSE
2003-02-10 12:00:00,2003,2,10,12.22222222,17.11111111,8,FALSE,FALSE
2003-02-11 12:00:00,2003,2,11,10.72222222,15.38888889,7.388888889,FALSE,FALSE
2003-02-12 12:00:00,2003,2,12,11.61111111,17.77777778,5.277777778,FALSE,FALSE
2003-02-13 12:00:00,2003,2,13,9.777777778,13.27777778,5.388888889,FALSE,FALSE
2003-02-14 12:00:00,2003,2,14,11,14.22222222,9,FALSE,FALSE
2003-02-15 12:00:00,2003,2,15,10.5,13.27777778,8.5,FALSE,FALSE
2003-02-16 12:00:00,2003,2,16,10.77777778,13,9,FALSE,FALSE
2003-02-17 12:00:00,2003,2,17,10.55555556,16.77777778,7,FALSE,FALSE
2003-02-18 12:00:00,2003,2,18,9.222222222,15.38888889,4.5,FALSE,FALSE
2003-02-19 12:00:00,2003,2,19,9.5,16,1.222222222,FALSE,FALSE
2003-02-20 12:00:00,2003,2,20,13.16666667,20.22222222,9,FALSE,FALSE
2003-02-21 12:00:00,2003,2,21,12.38888889,17.38888889,7.5,FALSE,FALSE
2003-02-22 12:00:00,2003,2,22,12.88888889,17,10,FALSE,FALSE
2003-02-23 12:00:00,2003,2,23,12.22222222,16.27777778,9,FALSE,FALSE
2003-02-24 12:00:00,2003,2,24,12.88888889,16,9.722222222,FALSE,FALSE
2003-02-25 12:00:00,2003,2,25,13.83333333,16.27777778,11,FALSE,FALSE
2003-02-26 12:00:00,2003,2,26,14.83333333,16.72222222,13.5,FALSE,FALSE
2003-02-27 12:00:00,2003,2,27,15.38888889,19.38888889,12,FALSE,FALSE
2003-02-28 12:00:00,2003,2,28,12.5,14,10.27777778,FALSE,FALSE
2003-03-01 12:00:00,2003,3,1,12.77777778,17.27777778,0.222222222,FALSE,FALSE
2003-03-02 12:00:00,2003,3,2,14.27777778,22.27777778,7,FALSE,FALSE
2003-03-03 12:00:00,2003,3,3,15.72222222,21.27777778,7.222222222,FALSE,FALSE
2003-03-04 12:00:00,2003,3,4,15.61111111,23.88888889,11,FALSE,FALSE
2003-03-05 12:00:00,2003,3,5,12.55555556,19.88888889,7.222222222,FALSE,FALSE
2003-03-06 12:00:00,2003,3,6,13.22222222,18.38888889,7.222222222,FALSE,FALSE
2003-03-07 12:00:00,2003,3,7,14.38888889,21.11111111,7.888888889,FALSE,FALSE
2003-03-08 12:00:00,2003,3,8,13.11111111,19.61111111,7.5,FALSE,FALSE
2003-03-09 12:00:00,2003,3,9,13.38888889,18.22222222,9.611111111,FALSE,FALSE
2003-03-10 12:00:00,2003,3,10,13.66666667,18.5,10,FALSE,FALSE
2003-03-11 12:00:00,2003,3,11,13.05555556,19,7.888888889,FALSE,FALSE
2003-03-12 12:00:00,2003,3,12,13.16666667,20.22222222,6.611111111,FALSE,FALSE
2003-03-13 12:00:00,2003,3,13,16.38888889,27.38888889,7.388888889,FALSE,FALSE
2003-03-14 12:00:00,2003,3,14,15.22222222,18.61111111,11.88888889,FALSE,FALSE
2003-03-15 12:00:00,2003,3,15,14.61111111,19.22222222,13,FALSE,FALSE
2003-03-16 12:00:00,2003,3,16,10.72222222,14.77777778,7,FALSE,FALSE
2003-03-17 12:00:00,2003,3,17,9.444444444,15.11111111,4,FALSE,FALSE
2003-03-18 12:00:00,2003,3,18,11.11111111,17.38888889,6,FALSE,FALSE
2003-03-19 12:00:00,2003,3,19,11.77777778,17,6.5,FALSE,FALSE
2003-03-20 12:00:00,2003,3,20,11.5,17.27777778,5.277777778,FALSE,FALSE
2003-03-21 12:00:00,2003,3,21,10.94444444,18.61111111,5.722222222,FALSE,FALSE
2003-03-22 12:00:00,2003,3,22,12.33333333,18.61111111,5.5,FALSE,FALSE
2003-03-23 12:00:00,2003,3,23,13.83333333,15.22222222,11,FALSE,FALSE
2003-03-24 12:00:00,2003,3,24,11.16666667,15.27777778,7,FALSE,FALSE
2003-03-25 12:00:00,2003,3,25,11.77777778,17.5,5.611111111,FALSE,FALSE
2003-03-26 12:00:00,2003,3,26,13.77777778,20.27777778,7,FALSE,FALSE
2003-03-27 12:00:00,2003,3,27,14.38888889,21,7.222222222,FALSE,FALSE
2003-03-28 12:00:00,2003,3,28,15.44444444,19.88888889,8.888888889,FALSE,FALSE
2003-03-29 12:00:00,2003,3,29,15.66666667,20,11.38888889,FALSE,FALSE
2003-03-30 12:00:00,2003,3,30,17.05555556,21,14.77777778,FALSE,FALSE
2003-03-31 12:00:00,2003,3,31,15.66666667,18.5,13.77777778,FALSE,FALSE
2003-04-01 12:00:00,2003,4,1,16.22222222,21,12,FALSE,FALSE
2003-04-02 12:00:00,2003,4,2,14.16666667,19.11111111,11,FALSE,FALSE
2003-04-03 12:00:00,2003,4,3,12.05555556,17.88888889,8,FALSE,FALSE
2003-04-04 12:00:00,2003,4,4,10.05555556,12.88888889,7.611111111,FALSE,FALSE
2003-04-05 12:00:00,2003,4,5,15.16666667,20.22222222,11,FALSE,FALSE
2003-04-06 12:00:00,2003,4,6,14.22222222,20.22222222,9.388888889,FALSE,FALSE
2003-04-07 12:00:00,2003,4,7,16.66666667,23.88888889,9.777777778,FALSE,FALSE
2003-04-08 12:00:00,2003,4,8,14.5,17.72222222,9.722222222,FALSE,FALSE
2003-04-09 12:00:00,2003,4,9,16.83333333,21,13.5,FALSE,FALSE
2003-04-10 12:00:00,2003,4,10,18.72222222,28,13.27777778,FALSE,FALSE
2003-04-11 12:00:00,2003,4,11,16.94444444,21.27777778,11.72222222,FALSE,FALSE
2003-04-12 12:00:00,2003,4,12,17.77777778,23.38888889,11.5,FALSE,FALSE
2003-04-13 12:00:00,2003,4,13,18.22222222,23,13,FALSE,FALSE
2003-04-14 12:00:00,2003,4,14,17.72222222,21.72222222,13,FALSE,FALSE
2003-04-15 12:00:00,2003,4,15,17.33333333,19.72222222,15.77777778,FALSE,FALSE
2003-04-16 12:00:00,2003,4,16,16.77777778,17.72222222,16,FALSE,FALSE
2003-04-17 12:00:00,2003,4,17,15.33333333,17.72222222,14,FALSE,FALSE
2003-04-18 12:00:00,2003,4,18,17.05555556,24,11.77777778,FALSE,FALSE
2003-04-19 12:00:00,2003,4,19,16.5,21.11111111,11,FALSE,FALSE
2003-04-20 12:00:00,2003,4,20,18.83333333,22.88888889,13.72222222,FALSE,FALSE
2003-04-21 12:00:00,2003,4,21,20.33333333,25.27777778,16,FALSE,FALSE
2003-04-22 12:00:00,2003,4,22,17.05555556,21.5,12.77777778,FALSE,FALSE
2003-04-23 12:00:00,2003,4,23,17.27777778,20.27777778,14.77777778,FALSE,FALSE
2003-04-24 12:00:00,2003,4,24,17.22222222,22.22222222,13,FALSE,FALSE
2003-04-25 12:00:00,2003,4,25,18.38888889,24.22222222,12,FALSE,FALSE
2003-04-26 12:00:00,2003,4,26,19.44444444,24,14,FALSE,FALSE
2003-04-27 12:00:00,2003,4,27,20.33333333,26.11111111,14.5,FALSE,FALSE
2003-04-28 12:00:00,2003,4,28,20.05555556,26,14.38888889,FALSE,FALSE
2003-04-29 12:00:00,2003,4,29,23.5,32,14.61111111,FALSE,FALSE
2003-04-30 12:00:00,2003,4,30,22.94444444,30.88888889,16,FALSE,FALSE
2003-05-01 12:00:00,2003,5,1,21.83333333,27,17.27777778,FALSE,FALSE
2003-05-02 12:00:00,2003,5,2,21.5,26,14.77777778,FALSE,FALSE
2003-05-03 12:00:00,2003,5,3,22.11111111,28.27777778,15.77777778,FALSE,FALSE
2003-05-04 12:00:00,2003,5,4,22.16666667,27,16.5,FALSE,FALSE
2003-05-05 12:00:00,2003,5,5,22.77777778,26.22222222,20,FALSE,FALSE
2003-05-06 12:00:00,2003,5,6,22.11111111,24.5,19.88888889,FALSE,FALSE
2003-05-07 12:00:00,2003,5,7,21.94444444,24.61111111,19.61111111,FALSE,FALSE
2003-05-08 12:00:00,2003,5,8,21.66666667,25.88888889,18,FALSE,FALSE
2003-05-09 12:00:00,2003,5,9,22.05555556,26,19.5,FALSE,FALSE
2003-05-10 12:00:00,2003,5,10,22.22222222,26.27777778,19.38888889,FALSE,FALSE
2003-05-11 12:00:00,2003,5,11,21.88888889,27.38888889,17,FALSE,FALSE
2003-05-12 12:00:00,2003,5,12,20.38888889,26,15.77777778,FALSE,FALSE
2003-05-13 12:00:00,2003,5,13,21.05555556,27.27777778,15,FALSE,FALSE
2003-05-14 12:00:00,2003,5,14,22.5,29.22222222,14.77777778,FALSE,FALSE
2003-05-15 12:00:00,2003,5,15,21.05555556,27.22222222,15.38888889,FALSE,FALSE
2003-05-16 12:00:00,2003,5,16,20.33333333,24.27777778,14.72222222,FALSE,FALSE
2003-05-17 12:00:00,2003,5,17,21.27777778,26.77777778,16,FALSE,FALSE
2003-05-18 12:00:00,2003,5,18,21.55555556,27,18,FALSE,FALSE
2003-05-19 12:00:00,2003,5,19,19.83333333,24.5,15.38888889,FALSE,FALSE
2003-05-20 12:00:00,2003,5,20,21.33333333,26.61111111,15,FALSE,FALSE
2003-05-21 12:00:00,2003,5,21,22.55555556,29.27777778,17.77777778,FALSE,FALSE
2003-05-22 12:00:00,2003,5,22,20.44444444,27.27777778,8.722222222,FALSE,FALSE
2003-05-23 12:00:00,2003,5,23,20.83333333,27.88888889,12.22222222,FALSE,FALSE
2003-05-24 12:00:00,2003,5,24,20.72222222,25.27777778,14.22222222,FALSE,FALSE
2003-05-25 12:00:00,2003,5,25,23.44444444,30,16.77777778,FALSE,FALSE
2003-05-26 12:00:00,2003,5,26,20.94444444,23.27777778,18,FALSE,FALSE
2003-05-27 12:00:00,2003,5,27,18.77777778,23.38888889,16,FALSE,FALSE
2003-05-28 12:00:00,2003,5,28,20,26,15.11111111,FALSE,FALSE
2003-05-29 12:00:00,2003,5,29,21.38888889,27.38888889,14.61111111,FALSE,FALSE
2003-05-30 12:00:00,2003,5,30,23.33333333,29.11111111,17,FALSE,FALSE
2003-05-31 12:00:00,2003,5,31,25,30.22222222,19.72222222,FALSE,FALSE
2003-06-01 12:00:00,2003,6,1,23.22222222,28.22222222,20,FALSE,FALSE
2003-06-02 12:00:00,2003,6,2,22.5,26.22222222,19.61111111,FALSE,FALSE
2003-06-03 12:00:00,2003,6,3,23.38888889,28.38888889,19.77777778,FALSE,FALSE
2003-06-04 12:00:00,2003,6,4,23.77777778,28,18.38888889,FALSE,FALSE
2003-06-05 12:00:00,2003,6,5,22.83333333,27,17.38888889,FALSE,FALSE
2003-06-06 12:00:00,2003,6,6,22.94444444,27.38888889,19,FALSE,FALSE
2003-06-07 12:00:00,2003,6,7,24.72222222,29.5,19,FALSE,FALSE
2003-06-08 12:00:00,2003,6,8,25.5,29.5,21,FALSE,FALSE
2003-06-09 12:00:00,2003,6,9,25.33333333,29.61111111,21,FALSE,FALSE
2003-06-10 12:00:00,2003,6,10,24.61111111,29,19,FALSE,FALSE
2003-06-11 12:00:00,2003,6,11,25.44444444,30,20.5,FALSE,FALSE
2003-06-12 12:00:00,2003,6,12,26.11111111,30.22222222,19.77777778,FALSE,FALSE
2003-06-13 12:00:00,2003,6,13,26.88888889,32.5,18.27777778,FALSE,FALSE
2003-06-14 12:00:00,2003,6,14,28.44444444,35.11111111,19.88888889,FALSE,FALSE
2003-06-15 12:00:00,2003,6,15,28,35.77777778,20.72222222,FALSE,FALSE
2003-06-16 12:00:00,2003,6,16,27.94444444,35.22222222,21.22222222,FALSE,FALSE
2003-06-17 12:00:00,2003,6,17,28.11111111,35.11111111,20.61111111,FALSE,FALSE
2003-06-18 12:00:00,2003,6,18,27.55555556,33.27777778,22,FALSE,FALSE
2003-06-19 12:00:00,2003,6,19,27.11111111,33.72222222,21,FALSE,FALSE
2003-06-20 12:00:00,2003,6,20,26.22222222,30,21.5,FALSE,FALSE
2003-06-21 12:00:00,2003,6,21,25.94444444,31.22222222,21.61111111,FALSE,FALSE
2003-06-22 12:00:00,2003,6,22,26.61111111,32.5,19,FALSE,FALSE
2003-06-23 12:00:00,2003,6,23,26.66666667,30,20.61111111,FALSE,FALSE
2003-06-24 12:00:00,2003,6,24,26,30,20.22222222,FALSE,FALSE
2003-06-25 12:00:00,2003,6,25,26.61111111,32.11111111,19,FALSE,FALSE
2003-06-26 12:00:00,2003,6,26,27.61111111,35.22222222,19,FALSE,FALSE
2003-06-27 12:00:00,2003,6,27,30.27777778,39.22222222,21.22222222,FALSE,FALSE
2003-06-28 12:00:00,2003,6,28,30,36.5,21.88888889,FALSE,FALSE
2003-06-29 12:00:00,2003,6,29,34.5,43.27777778,23.88888889,FALSE,FALSE
2003-06-30 12:00:00,2003,6,30,38.05555556,48,25.72222222,FALSE,FALSE
2003-07-01 12:00:00,2003,7,1,33.88888889,42,25.72222222,FALSE,FALSE
2003-07-02 12:00:00,2003,7,2,29.83333333,34.5,23.22222222,FALSE,FALSE
2003-07-03 12:00:00,2003,7,3,29.44444444,34.11111111,24.22222222,FALSE,FALSE
2003-07-04 12:00:00,2003,7,4,29.5,35.77777778,25,FALSE,FALSE
2003-07-05 12:00:00,2003,7,5,28.33333333,33.38888889,24.5,FALSE,FALSE
2003-07-06 12:00:00,2003,7,6,27.77777778,32.72222222,22.27777778,FALSE,FALSE
2003-07-07 12:00:00,2003,7,7,28.27777778,32.11111111,22.27777778,FALSE,FALSE
2003-07-08 12:00:00,2003,7,8,28.44444444,33.38888889,24,FALSE,FALSE
2003-07-09 12:00:00,2003,7,9,27.5,33.22222222,21,FALSE,FALSE
2003-07-10 12:00:00,2003,7,10,27.72222222,32.11111111,21.77777778,FALSE,FALSE
2003-07-11 12:00:00,2003,7,11,28.38888889,33.38888889,21.88888889,FALSE,FALSE
2003-07-12 12:00:00,2003,7,12,28.11111111,33.38888889,19.77777778,FALSE,FALSE
2003-07-13 12:00:00,2003,7,13,28.05555556,32.27777778,22.22222222,FALSE,FALSE
2003-07-14 12:00:00,2003,7,14,29.22222222,34,23,FALSE,FALSE
2003-07-15 12:00:00,2003,7,15,30.55555556,35.27777778,24.38888889,FALSE,FALSE
2003-07-16 12:00:00,2003,7,16,31.83333333,37,25,FALSE,FALSE
2003-07-17 12:00:00,2003,7,17,34.16666667,42.77777778,25.5,FALSE,FALSE
2003-07-18 12:00:00,2003,7,18,32.72222222,38.77777778,26.38888889,FALSE,FALSE
2003-07-19 12:00:00,2003,7,19,31.77777778,38,27.5,FALSE,FALSE
2003-07-20 12:00:00,2003,7,20,30.11111111,35,24.38888889,FALSE,FALSE
2003-07-21 12:00:00,2003,7,21,29.27777778,34.61111111,22.61111111,FALSE,FALSE
2003-07-22 12:00:00,2003,7,22,29,33.72222222,23.61111111,FALSE,FALSE
2003-07-23 12:00:00,2003,7,23,29.94444444,36.5,23,FALSE,FALSE
2003-07-24 12:00:00,2003,7,24,33.38888889,42.61111111,24.72222222,FALSE,FALSE
2003-07-25 12:00:00,2003,7,25,32.22222222,37.27777778,23.22222222,FALSE,FALSE
2003-07-26 12:00:00,2003,7,26,32.16666667,36.5,25.38888889,FALSE,FALSE
2003-07-27 12:00:00,2003,7,27,33,39,25,FALSE,FALSE
2003-07-28 12:00:00,2003,7,28,32.16666667,37.38888889,26.61111111,FALSE,FALSE
2003-07-29 12:00:00,2003,7,29,32.05555556,37.5,27.5,FALSE,FALSE
2003-07-30 12:00:00,2003,7,30,30.05555556,37.27777778,26,FALSE,FALSE
2003-07-31 12:00:00,2003,7,31,28.55555556,35.22222222,21.61111111,FALSE,FALSE
2003-08-01 12:00:00,2003,8,1,29.22222222,36.88888889,24,FALSE,FALSE
2003-08-02 12:00:00,2003,8,2,28.5,34.22222222,16,FALSE,FALSE
2003-08-03 12:00:00,2003,8,3,28.22222222,34.11111111,24,FALSE,FALSE
2003-08-04 12:00:00,2003,8,4,28.16666667,32.38888889,24.61111111,FALSE,FALSE
2003-08-05 12:00:00,2003,8,5,28.22222222,32.77777778,23.88888889,FALSE,FALSE
2003-08-06 12:00:00,2003,8,6,28.83333333,34.5,22.22222222,FALSE,FALSE
2003-08-07 12:00:00,2003,8,7,28.72222222,35.11111111,21,FALSE,FALSE
2003-08-08 12:00:00,2003,8,8,29,35,22,FALSE,FALSE
2003-08-09 12:00:00,2003,8,9,29.72222222,35.11111111,22.77777778,FALSE,FALSE
2003-08-10 12:00:00,2003,8,10,28.77777778,34.27777778,22,FALSE,FALSE
2003-08-11 12:00:00,2003,8,11,27.88888889,34.5,20.22222222,FALSE,FALSE
2003-08-12 12:00:00,2003,8,12,29.22222222,35.38888889,22.27777778,FALSE,FALSE
2003-08-13 12:00:00,2003,8,13,29.22222222,35.61111111,22.27777778,FALSE,FALSE
2003-08-14 12:00:00,2003,8,14,30.61111111,38.22222222,23,FALSE,FALSE
2003-08-15 12:00:00,2003,8,15,31.83333333,37.72222222,23.11111111,FALSE,FALSE
2003-08-16 12:00:00,2003,8,16,29.88888889,35.61111111,23.72222222,FALSE,FALSE
2003-08-17 12:00:00,2003,8,17,29.11111111,35.11111111,22,FALSE,FALSE
2003-08-18 12:00:00,2003,8,18,28.66666667,33.61111111,23,FALSE,FALSE
2003-08-19 12:00:00,2003,8,19,29.88888889,37.61111111,21.61111111,FALSE,FALSE
2003-08-20 12:00:00,2003,8,20,23.83333333,25.11111111,22,FALSE,FALSE
2003-08-21 12:00:00,2003,8,21,32,35.77777778,29,FALSE,FALSE
2003-08-22 12:00:00,2003,8,22,32.88888889,36.88888889,25.38888889,FALSE,FALSE
2003-08-23 12:00:00,2003,8,23,30.11111111,35.88888889,25.38888889,FALSE,FALSE
2003-08-24 12:00:00,2003,8,24,31.38888889,39,24.72222222,FALSE,FALSE
2003-08-25 12:00:00,2003,8,25,32.44444444,40.72222222,24,FALSE,FALSE
2003-08-26 12:00:00,2003,8,26,30.66666667,35.27777778,27,FALSE,FALSE
2003-08-27 12:00:00,2003,8,27,30,34,25,FALSE,FALSE
2003-08-28 12:00:00,2003,8,28,30.27777778,35,26,FALSE,FALSE
2003-08-29 12:00:00,2003,8,29,31.38888889,36.38888889,25.72222222,FALSE,FALSE
2003-08-30 12:00:00,2003,8,30,32.16666667,41.61111111,25.77777778,FALSE,FALSE
2003-08-31 12:00:00,2003,8,31,31.83333333,36.61111111,26.88888889,FALSE,FALSE
2003-09-01 12:00:00,2003,9,1,30.83333333,35.27777778,25.72222222,FALSE,FALSE
2003-09-02 12:00:00,2003,9,2,30.83333333,35.27777778,25.38888889,FALSE,FALSE
2003-09-03 12:00:00,2003,9,3,30.61111111,34.77777778,26.72222222,FALSE,FALSE
2003-09-04 12:00:00,2003,9,4,29.5,33.11111111,27,FALSE,FALSE
2003-09-05 12:00:00,2003,9,5,29.61111111,32.77777778,26,FALSE,FALSE
2003-09-06 12:00:00,2003,9,6,28.94444444,33.11111111,20.72222222,FALSE,FALSE
2003-09-07 12:00:00,2003,9,7,29.33333333,35,17.27777778,FALSE,FALSE
2003-09-08 12:00:00,2003,9,8,29,33,26,FALSE,FALSE
2003-09-09 12:00:00,2003,9,9,27.77777778,32.22222222,23.72222222,FALSE,FALSE
2003-09-10 12:00:00,2003,9,10,26.5,33,21,FALSE,FALSE
2003-09-11 12:00:00,2003,9,11,25.33333333,31.88888889,19.61111111,FALSE,FALSE
2003-09-12 12:00:00,2003,9,12,25.55555556,32.72222222,18.77777778,FALSE,FALSE
2003-09-13 12:00:00,2003,9,13,25,29.88888889,20.5,FALSE,FALSE
2003-09-14 12:00:00,2003,9,14,24,28.22222222,21.72222222,FALSE,FALSE
2003-09-15 12:00:00,2003,9,15,21.44444444,26,17.77777778,FALSE,FALSE
2003-09-16 12:00:00,2003,9,16,22.72222222,27,19,FALSE,FALSE
2003-09-17 12:00:00,2003,9,17,23.11111111,27.5,19,FALSE,FALSE
2003-09-18 12:00:00,2003,9,18,23.05555556,28.61111111,21,FALSE,FALSE
2003-09-19 12:00:00,2003,9,19,NA,28.74074074,22.12962963,TRUE,TRUE
2003-09-20 12:00:00,2003,9,20,NA,28.87037037,23.25925926,TRUE,TRUE
2003-09-21 12:00:00,2003,9,21,26.22222222,29,24.38888889,FALSE,FALSE
2003-09-22 12:00:00,2003,9,22,25.11111111,28.11111111,22,FALSE,FALSE
2003-09-23 12:00:00,2003,9,23,26.38888889,30,22.5,FALSE,FALSE
2003-09-24 12:00:00,2003,9,24,25.66666667,30.61111111,22,FALSE,FALSE
2003-09-25 12:00:00,2003,9,25,24.61111111,27.61111111,21,FALSE,FALSE
2003-09-26 12:00:00,2003,9,26,23.88888889,27.88888889,21.61111111,FALSE,FALSE
2003-09-27 12:00:00,2003,9,27,23.38888889,26.61111111,20.72222222,FALSE,FALSE
2003-09-28 12:00:00,2003,9,28,24.77777778,30.27777778,19.61111111,FALSE,FALSE
2003-09-29 12:00:00,2003,9,29,25.83333333,33.72222222,19.61111111,FALSE,FALSE
2003-09-30 12:00:00,2003,9,30,26.72222222,32.27777778,22,FALSE,FALSE
2003-10-01 12:00:00,2003,10,1,27.83333333,35.27777778,22.38888889,FALSE,FALSE
2003-10-02 12:00:00,2003,10,2,29.11111111,36.38888889,21.88888889,FALSE,FALSE
2003-10-03 12:00:00,2003,10,3,28,35.27777778,22,FALSE,FALSE
2003-10-04 12:00:00,2003,10,4,25.77777778,30.22222222,20,FALSE,FALSE
2003-10-05 12:00:00,2003,10,5,25.83333333,32.88888889,22.27777778,FALSE,FALSE
2003-10-06 12:00:00,2003,10,6,24.33333333,27,22.61111111,FALSE,FALSE
2003-10-07 12:00:00,2003,10,7,23.83333333,27.22222222,21.77777778,FALSE,FALSE
2003-10-08 12:00:00,2003,10,8,24.72222222,30.11111111,21.61111111,FALSE,FALSE
2003-10-09 12:00:00,2003,10,9,23.27777778,29.11111111,17.5,FALSE,FALSE
2003-10-10 12:00:00,2003,10,10,23.5,27.88888889,18.38888889,FALSE,FALSE
2003-10-11 12:00:00,2003,10,11,23.22222222,28,17.5,FALSE,FALSE
2003-10-12 12:00:00,2003,10,12,24.11111111,28.38888889,18.5,FALSE,FALSE
2003-10-13 12:00:00,2003,10,13,25.77777778,30.72222222,21.22222222,FALSE,FALSE
2003-10-14 12:00:00,2003,10,14,25.55555556,29.27777778,21.88888889,FALSE,FALSE
2003-10-15 12:00:00,2003,10,15,26.16666667,31.27777778,21.72222222,FALSE,FALSE
2003-10-16 12:00:00,2003,10,16,23.44444444,26.61111111,21.11111111,FALSE,FALSE
2003-10-17 12:00:00,2003,10,17,25.5,29,21.27777778,FALSE,FALSE
2003-10-18 12:00:00,2003,10,18,25.55555556,30.38888889,21.61111111,FALSE,FALSE
2003-10-19 12:00:00,2003,10,19,21.66666667,27.77777778,17,FALSE,FALSE
2003-10-20 12:00:00,2003,10,20,23.27777778,30.77777778,14.38888889,FALSE,FALSE
2003-10-21 12:00:00,2003,10,21,23.72222222,30.22222222,18,FALSE,FALSE
2003-10-22 12:00:00,2003,10,22,25.55555556,33.5,20,FALSE,FALSE
2003-10-23 12:00:00,2003,10,23,26.94444444,32,23,FALSE,FALSE
2003-10-24 12:00:00,2003,10,24,20.22222222,25,18,FALSE,FALSE
2003-10-25 12:00:00,2003,10,25,18.66666667,22,15.72222222,FALSE,FALSE
2003-10-26 12:00:00,2003,10,26,20.94444444,26,16.22222222,FALSE,FALSE
2003-10-27 12:00:00,2003,10,27,22.94444444,30.38888889,17.38888889,FALSE,FALSE
2003-10-28 12:00:00,2003,10,28,24.72222222,29,20.5,FALSE,FALSE
