"DATE","Year","Month","Day","Tmin","Tmax","Tmean","Prec","source_Tmin","source_Tmax"
2005-04-08 12:00:00,2005,4,8,13,19.5,15.9444444444444,0,NA,NA
2005-04-09 12:00:00,2005,4,9,11,18.2777777777778,13.6666666666667,2.032,NA,NA
2005-04-10 12:00:00,2005,4,10,5,21.2222222222222,14.3888888888889,0,NA,NA
2005-04-11 12:00:00,2005,4,11,3.77777777777778,22,13.9444444444444,0,NA,NA
2005-04-12 12:00:00,2005,4,12,4.5,25,15.1666666666667,0,NA,NA
2005-04-13 12:00:00,2005,4,13,7.27777777777778,24.2222222222222,15.6666666666667,0,NA,NA
2005-04-14 12:00:00,2005,4,14,7.22222222222222,20,13.4444444444444,0,NA,NA
2005-04-15 12:00:00,2005,4,15,9,16.2222222222222,11.8888888888889,0,NA,NA
2005-04-16 12:00:00,2005,4,16,4.61111111111111,18,11.1111111111111,0,NA,NA
2005-04-17 12:00:00,2005,4,17,3,21.2777777777778,13.0555555555556,0,NA,NA
2005-04-18 12:00:00,2005,4,18,10,20,13.8333333333333,0,NA,NA
2005-04-19 12:00:00,2005,4,19,10,19.7777777777778,14.2777777777778,0,NA,NA
2005-04-20 12:00:00,2005,4,20,5.5,23.2777777777778,14.5,0,NA,NA
2005-04-21 12:00:00,2005,4,21,5.77777777777778,26.3888888888889,16.8888888888889,0,NA,NA
2005-04-22 12:00:00,2005,4,22,8,22.8888888888889,15.7222222222222,0,NA,NA
2005-04-23 12:00:00,2005,4,23,10,23,15.1666666666667,0,NA,NA
2005-04-24 12:00:00,2005,4,24,10,22,14.8888888888889,0,NA,NA
2005-04-25 12:00:00,2005,4,25,9.27777777777778,23,15.6111111111111,0,NA,NA
2005-04-26 12:00:00,2005,4,26,7.77777777777778,26.2222222222222,17.2777777777778,0,NA,NA
2005-04-27 12:00:00,2005,4,27,10.7777777777778,26.2777777777778,18.4444444444444,0,NA,NA
2005-04-28 12:00:00,2005,4,28,12,29,20,0,NA,NA
2005-04-29 12:00:00,2005,4,29,13.5,26.7777777777778,19.8333333333333,0,NA,NA
2005-04-30 12:00:00,2005,4,30,12.7777777777778,26.2222222222222,17.8888888888889,0,NA,NA
2005-05-01 12:00:00,2005,5,1,11.7777777777778,24.2222222222222,18.7777777777778,0,NA,NA
2005-05-02 12:00:00,2005,5,2,12.6111111111111,25,18.1111111111111,0,NA,NA
2005-05-03 12:00:00,2005,5,3,11.7222222222222,27.6111111111111,19.0555555555556,0,NA,NA
2005-05-04 12:00:00,2005,5,4,10,27.2777777777778,19.6666666666667,0,NA,NA
2005-05-05 12:00:00,2005,5,5,9.61111111111111,27.6111111111111,19.5,0,NA,NA
2005-05-06 12:00:00,2005,5,6,10.8888888888889,30,20.9444444444444,0,NA,NA
2005-05-07 12:00:00,2005,5,7,11.5,31.2777777777778,22.0555555555556,0,NA,NA
2005-05-08 12:00:00,2005,5,8,12.6111111111111,32.6111111111111,24.4444444444444,0,NA,NA
2005-05-09 12:00:00,2005,5,9,18,34,25.6666666666667,0,NA,NA
2005-05-10 12:00:00,2005,5,10,12.5,28,20,0,NA,NA
2005-05-11 12:00:00,2005,5,11,13,28.3888888888889,20.3888888888889,0,NA,NA
2005-05-12 12:00:00,2005,5,12,12,24.8888888888889,18.2222222222222,0,NA,NA
2005-05-13 12:00:00,2005,5,13,12.7777777777778,21,16.5,0,NA,NA
2005-05-14 12:00:00,2005,5,14,8.5,25.5,17.1666666666667,0,NA,NA
2005-05-15 12:00:00,2005,5,15,9.5,24.7222222222222,16.8888888888889,0,NA,NA
2005-05-16 12:00:00,2005,5,16,7,23.2222222222222,15.4444444444444,0,NA,NA
2005-05-17 12:00:00,2005,5,17,11,22,15.5555555555556,0,NA,NA
2005-05-18 12:00:00,2005,5,18,7.38888888888889,29.5,19.5,0,NA,NA
2005-05-19 12:00:00,2005,5,19,12,35,24.7222222222222,0,NA,NA
2005-05-20 12:00:00,2005,5,20,16,33.7777777777778,26.2222222222222,0,NA,NA
2005-05-21 12:00:00,2005,5,21,13.5,31,22.9444444444444,0,NA,NA
2005-05-22 12:00:00,2005,5,22,15,24,18.6666666666667,0,NA,NA
2005-05-23 12:00:00,2005,5,23,9,30.2222222222222,20.1666666666667,0,NA,NA
2005-05-24 12:00:00,2005,5,24,17,35.5,25.1666666666667,0,NA,NA
2005-05-25 12:00:00,2005,5,25,15.5,31.2222222222222,24.1666666666667,0,NA,NA
2005-05-26 12:00:00,2005,5,26,16,31.7777777777778,23.2777777777778,0,NA,NA
2005-05-27 12:00:00,2005,5,27,14.2222222222222,29,22.0555555555556,0,NA,NA
2005-05-28 12:00:00,2005,5,28,13.2777777777778,30,21.5555555555556,0,NA,NA
2005-05-29 12:00:00,2005,5,29,17,27.2222222222222,22.1111111111111,0,NA,NA
2005-05-30 12:00:00,2005,5,30,16.7777777777778,25,20.5555555555556,0.508,NA,NA
2005-05-31 12:00:00,2005,5,31,13,32,22.3333333333333,0,NA,NA
2005-06-01 12:00:00,2005,6,1,15.5,32.3888888888889,24,0,NA,NA
2005-06-02 12:00:00,2005,6,2,16,30,23.3333333333333,0,NA,NA
2005-06-03 12:00:00,2005,6,3,15.7777777777778,32,24.3333333333333,0,NA,NA
2005-06-04 12:00:00,2005,6,4,16.6111111111111,35,26.2222222222222,0,NA,NA
2005-06-05 12:00:00,2005,6,5,18,36.7222222222222,27.6111111111111,0,NA,NA
2005-06-06 12:00:00,2005,6,6,19.7777777777778,38.6111111111111,30.0555555555556,0,NA,NA
2005-06-07 12:00:00,2005,6,7,22,38,28.3333333333333,0,NA,NA
2005-06-08 12:00:00,2005,6,8,18.5,35.3888888888889,28.0555555555556,2.032,NA,NA
2005-06-09 12:00:00,2005,6,9,19.2222222222222,35.3888888888889,28.1111111111111,0,NA,NA
2005-06-10 12:00:00,2005,6,10,18,38.2777777777778,28.4444444444444,0,NA,NA
2005-06-11 12:00:00,2005,6,11,19,34,26.3888888888889,0.508,NA,NA
2005-06-12 12:00:00,2005,6,12,16.7222222222222,21.2777777777778,18.6666666666667,2.032,NA,NA
2005-06-13 12:00:00,2005,6,13,15.7777777777778,22.2222222222222,18.0555555555556,0,NA,NA
2005-06-14 12:00:00,2005,6,14,13.3888888888889,27.2777777777778,20.3888888888889,0,NA,NA
2005-06-15 12:00:00,2005,6,15,11.8888888888889,33.2222222222222,23.1111111111111,0,NA,NA
2005-06-16 12:00:00,2005,6,16,16,38,28.2222222222222,0,NA,NA
2005-06-17 12:00:00,2005,6,17,19,39.5,29.5555555555556,0,NA,NA
2005-06-18 12:00:00,2005,6,18,21.2222222222222,36.6111111111111,28.8333333333333,0,NA,NA
2005-06-19 12:00:00,2005,6,19,19.6111111111111,38,28.9444444444444,0,NA,NA
2005-06-20 12:00:00,2005,6,20,19.2777777777778,37.3888888888889,29.6666666666667,0,NA,NA
2005-06-21 12:00:00,2005,6,21,21,41.3888888888889,31.5555555555556,0,NA,NA
2005-06-22 12:00:00,2005,6,22,26.2222222222222,39.5,32.9444444444444,0,NA,NA
2005-06-23 12:00:00,2005,6,23,21,33.7777777777778,27.2222222222222,0,NA,NA
2005-06-24 12:00:00,2005,6,24,17.2777777777778,30.3888888888889,22.7777777777778,0,NA,NA
2005-06-25 12:00:00,2005,6,25,16.3888888888889,29,21.0555555555556,0,NA,NA
2005-06-26 12:00:00,2005,6,26,16,31.3888888888889,22.5,0,NA,NA
2005-06-27 12:00:00,2005,6,27,15.2222222222222,28.3888888888889,21.6111111111111,0,NA,NA
2005-06-28 12:00:00,2005,6,28,14,28,20.3333333333333,0,NA,NA
2005-06-29 12:00:00,2005,6,29,14.7777777777778,28.6111111111111,20.5,0,NA,NA
2005-06-30 12:00:00,2005,6,30,13,28.5,21,0,NA,NA
2005-07-01 12:00:00,2005,7,1,13,32.7222222222222,23.2222222222222,0,NA,NA
2005-07-02 12:00:00,2005,7,2,17.2777777777778,36.6111111111111,27.2777777777778,0,NA,NA
2005-07-03 12:00:00,2005,7,3,18.7777777777778,34.7222222222222,26.9444444444444,0,NA,NA
2005-07-04 12:00:00,2005,7,4,18.7222222222222,31.3888888888889,23.5555555555556,0,NA,NA
2005-07-05 12:00:00,2005,7,5,14,33.2777777777778,23.6666666666667,0,NA,NA
2005-07-06 12:00:00,2005,7,6,16,33.2777777777778,25.7222222222222,0,NA,NA
2005-07-07 12:00:00,2005,7,7,19.2777777777778,34.6111111111111,26.1666666666667,0,NA,NA
2005-07-08 12:00:00,2005,7,8,17.7777777777778,30.8888888888889,23.7222222222222,0,NA,NA
2005-07-09 12:00:00,2005,7,9,17,31.5,23.5555555555556,0,NA,NA
2005-07-10 12:00:00,2005,7,10,17.7222222222222,32.3888888888889,23.9444444444444,0,NA,NA
2005-07-11 12:00:00,2005,7,11,18,33,24.3333333333333,0,NA,NA
2005-07-12 12:00:00,2005,7,12,17.6111111111111,32,23.8333333333333,0,NA,NA
2005-07-13 12:00:00,2005,7,13,17,30.3888888888889,23.1666666666667,0,NA,NA
2005-07-14 12:00:00,2005,7,14,17.7222222222222,33,25,0,NA,NA
2005-07-15 12:00:00,2005,7,15,19.5,36.2222222222222,27.8888888888889,0,NA,NA
2005-07-16 12:00:00,2005,7,16,19.5,35.6111111111111,26.5555555555556,0,NA,NA
2005-07-17 12:00:00,2005,7,17,18.7777777777778,32.7777777777778,25.9444444444444,0,NA,NA
2005-07-18 12:00:00,2005,7,18,18,33.5,25.4444444444444,0,NA,NA
2005-07-19 12:00:00,2005,7,19,21.3888888888889,42.2222222222222,32.3333333333333,0,NA,NA
2005-07-20 12:00:00,2005,7,20,28,44.2777777777778,36.5,0,NA,NA
2005-07-21 12:00:00,2005,7,21,27.3888888888889,41.7222222222222,33.3333333333333,0,NA,NA
2005-07-22 12:00:00,2005,7,22,20.5,34.5,27.1666666666667,0,NA,NA
2005-07-23 12:00:00,2005,7,23,16.2222222222222,32.6111111111111,23.6666666666667,0,NA,NA
2005-07-24 12:00:00,2005,7,24,16.2222222222222,31.8888888888889,22.8888888888889,0,NA,NA
2005-07-25 12:00:00,2005,7,25,18,29,22.2777777777778,0,NA,NA
2005-07-26 12:00:00,2005,7,26,15.3888888888889,30.8888888888889,22.6666666666667,0,NA,NA
2005-07-27 12:00:00,2005,7,27,16.8888888888889,31.7777777777778,23.3333333333333,0,NA,NA
2005-07-28 12:00:00,2005,7,28,17.7222222222222,30.2777777777778,22.7777777777778,0,NA,NA
2005-07-29 12:00:00,2005,7,29,19,28.6111111111111,22.1666666666667,0,NA,NA
2005-07-30 12:00:00,2005,7,30,15.2222222222222,30.1111111111111,22.1111111111111,0,NA,NA
2005-07-31 12:00:00,2005,7,31,14.7222222222222,30.1111111111111,22.3888888888889,0,NA,NA
2005-08-01 12:00:00,2005,8,1,16,30,21.9444444444444,0,NA,NA
2005-08-02 12:00:00,2005,8,2,15.1111111111111,31.8888888888889,23.2777777777778,0,NA,NA
2005-08-03 12:00:00,2005,8,3,19.2222222222222,40.6111111111111,30.0555555555556,0,NA,NA
2005-08-04 12:00:00,2005,8,4,23.1111111111111,43.6111111111111,33.3888888888889,0,NA,NA
2005-08-05 12:00:00,2005,8,5,22.8888888888889,41,31.5,0,NA,NA
2005-08-06 12:00:00,2005,8,6,22,42.8888888888889,32.7222222222222,0,NA,NA
2005-08-07 12:00:00,2005,8,7,23.7777777777778,45.1111111111111,34.4444444444444,0,NA,NA
2005-08-08 12:00:00,2005,8,8,22,38.8888888888889,29.4444444444444,NA,NA,NA
2005-08-09 12:00:00,2005,8,9,20,31,24.7777777777778,0,NA,NA
2005-08-10 12:00:00,2005,8,10,18,31.3888888888889,23.0555555555556,0,NA,NA
2005-08-11 12:00:00,2005,8,11,15.7777777777778,31,22.5555555555556,0,NA,NA
2005-08-12 12:00:00,2005,8,12,15.7777777777778,35.2222222222222,25.3333333333333,0,NA,NA
2005-08-13 12:00:00,2005,8,13,19,36.7222222222222,27.7222222222222,0,NA,NA
2005-08-14 12:00:00,2005,8,14,20.2222222222222,36,27.9444444444444,0,NA,NA
2005-08-15 12:00:00,2005,8,15,22,38.5,29.5,0,NA,NA
2005-08-16 12:00:00,2005,8,16,21,36.7222222222222,29.0555555555556,0,NA,NA
2005-08-17 12:00:00,2005,8,17,19.7222222222222,34.2222222222222,25.8333333333333,0,NA,NA
2005-08-18 12:00:00,2005,8,18,19.2222222222222,34.7777777777778,25.7777777777778,0,NA,NA
2005-08-19 12:00:00,2005,8,19,19,30.8888888888889,25.0555555555556,0,NA,NA
2005-08-20 12:00:00,2005,8,20,19.7222222222222,33.2777777777778,25.4444444444444,0,NA,NA
2005-08-21 12:00:00,2005,8,21,18.7222222222222,30.8888888888889,24.3888888888889,0,NA,NA
2005-08-22 12:00:00,2005,8,22,17.2777777777778,32.3888888888889,24.4444444444444,0,NA,NA
2005-08-23 12:00:00,2005,8,23,18,34.3888888888889,26.5555555555556,0,NA,NA
2005-08-24 12:00:00,2005,8,24,20.6111111111111,34.7222222222222,27,0,NA,NA
2005-08-25 12:00:00,2005,8,25,19.2222222222222,34,26.1111111111111,0,NA,NA
2005-08-26 12:00:00,2005,8,26,17.5,32.8888888888889,24.7222222222222,0,NA,NA
2005-08-27 12:00:00,2005,8,27,15.8888888888889,33.7777777777778,24.9444444444444,0,NA,NA
2005-08-28 12:00:00,2005,8,28,17.2222222222222,37.1111111111111,27.2222222222222,0,NA,NA
2005-08-29 12:00:00,2005,8,29,20.1111111111111,39.3888888888889,29.7222222222222,0,NA,NA
2005-08-30 12:00:00,2005,8,30,21.5,42.3888888888889,31.3888888888889,0,NA,NA
2005-08-31 12:00:00,2005,8,31,21.1111111111111,35.8888888888889,27.8333333333333,0,NA,NA
2005-09-01 12:00:00,2005,9,1,17,33.1111111111111,24.2777777777778,0,NA,NA
2005-09-02 12:00:00,2005,9,2,17.8888888888889,36.7222222222222,27.0555555555556,0,NA,NA
2005-09-03 12:00:00,2005,9,3,25,40.1111111111111,32.4444444444444,0,NA,NA
2005-09-04 12:00:00,2005,9,4,25,39.1111111111111,31.2777777777778,0,NA,NA
2005-09-05 12:00:00,2005,9,5,19.5,35.8888888888889,28.0555555555556,0,NA,NA
2005-09-06 12:00:00,2005,9,6,17.5,29.7777777777778,22.1666666666667,0,NA,NA
2005-09-07 12:00:00,2005,9,7,15.7777777777778,25.2777777777778,21.0555555555556,0,NA,NA
2005-09-08 12:00:00,2005,9,8,17,28,21,NA,NA,NA
2005-09-09 12:00:00,2005,9,9,13.5,28.5,20.5,0,NA,NA
2005-09-10 12:00:00,2005,9,10,15.2777777777778,28,20.3888888888889,0,NA,NA
2005-09-11 12:00:00,2005,9,11,15,25.2777777777778,18.8333333333333,0,NA,NA
2005-09-12 12:00:00,2005,9,12,11,25.7777777777778,18.6666666666667,0,NA,NA
2005-09-13 12:00:00,2005,9,13,12.7777777777778,31.6111111111111,22.3888888888889,0,NA,NA
2005-09-14 12:00:00,2005,9,14,19.5,32.3888888888889,25.3333333333333,0,NA,NA
2005-09-15 12:00:00,2005,9,15,19.7222222222222,31.8888888888889,24.9444444444444,0,NA,NA
2005-09-16 12:00:00,2005,9,16,19,29.7777777777778,22.8333333333333,0,NA,NA
2005-09-17 12:00:00,2005,9,17,17,27.8888888888889,21.1111111111111,0,NA,NA
2005-09-18 12:00:00,2005,9,18,15,27.2777777777778,20.4444444444444,0,NA,NA
2005-09-19 12:00:00,2005,9,19,14.2777777777778,29.5,21.2222222222222,0,NA,NA
2005-09-20 12:00:00,2005,9,20,13.3888888888889,28.6111111111111,21,0,NA,NA
2005-09-21 12:00:00,2005,9,21,12,30,21.7222222222222,0,NA,NA
2005-09-22 12:00:00,2005,9,22,15.6111111111111,30.1111111111111,22.5,0,NA,NA
2005-09-23 12:00:00,2005,9,23,17.7777777777778,25.3888888888889,20.3333333333333,0,NA,NA
2005-09-24 12:00:00,2005,9,24,13.2777777777778,27.6111111111111,20,0,NA,NA
2005-09-25 12:00:00,2005,9,25,13,27,19.3333333333333,0,NA,NA
2005-09-26 12:00:00,2005,9,26,13.2777777777778,29.8888888888889,21.2222222222222,0,NA,NA
2005-09-27 12:00:00,2005,9,27,16.7777777777778,30.1111111111111,22.7777777777778,0,NA,NA
2005-09-28 12:00:00,2005,9,28,15.2777777777778,31,23.2777777777778,0,NA,NA
2005-09-29 12:00:00,2005,9,29,16.7777777777778,33.2777777777778,24.3333333333333,0,NA,NA
2005-09-30 12:00:00,2005,9,30,16,34,25.3333333333333,0,NA,NA
2005-10-01 12:00:00,2005,10,1,16,32.5,24.1111111111111,0,NA,NA
2005-10-02 12:00:00,2005,10,2,13.7222222222222,30.1111111111111,21.8333333333333,0,NA,NA
2005-10-03 12:00:00,2005,10,3,16.7777777777778,31.3888888888889,23,0,NA,NA
2005-10-04 12:00:00,2005,10,4,16,31.3888888888889,23.2777777777778,0,NA,NA
2005-10-05 12:00:00,2005,10,5,18.7222222222222,33.7777777777778,25.9444444444444,0,NA,NA
2005-10-06 12:00:00,2005,10,6,19.7222222222222,35,27.1111111111111,0,NA,NA
2005-10-07 12:00:00,2005,10,7,17,24.5,21.0555555555556,0,NA,NA
2005-10-08 12:00:00,2005,10,8,17,30.7222222222222,24.5555555555556,0,NA,NA
2005-10-09 12:00:00,2005,10,9,19,30.2777777777778,24.7222222222222,0,NA,NA
2005-10-10 12:00:00,2005,10,10,19,31,22.3333333333333,10.922,NA,NA
2005-10-11 12:00:00,2005,10,11,18,27.7777777777778,21.3888888888889,4.064,NA,NA
2005-10-12 12:00:00,2005,10,12,16.7777777777778,27.2222222222222,20.4444444444444,0,NA,NA
2005-10-13 12:00:00,2005,10,13,13,17.7777777777778,15.4444444444444,6.096,NA,NA
2005-10-14 12:00:00,2005,10,14,11,19.8888888888889,15.5,0,NA,NA
2005-10-15 12:00:00,2005,10,15,9,23.5,16.0555555555556,0,NA,NA
2005-10-16 12:00:00,2005,10,16,12.2222222222222,25.2222222222222,18.5555555555556,0,NA,NA
2005-10-17 12:00:00,2005,10,17,13.8888888888889,22.2777777777778,17.3333333333333,1.016,NA,NA
2005-10-18 12:00:00,2005,10,18,14,17.7222222222222,15.5,6.096,NA,NA
2005-10-19 12:00:00,2005,10,19,11.8888888888889,22.2222222222222,16.6666666666667,2.032,NA,NA
2005-10-20 12:00:00,2005,10,20,13.1111111111111,24.6111111111111,18.3888888888889,0,NA,NA
2005-10-21 12:00:00,2005,10,21,15,23,18.5,0,NA,NA
2005-10-22 12:00:00,2005,10,22,13.5,25.2777777777778,18.2222222222222,0,NA,NA
2005-10-23 12:00:00,2005,10,23,11.7777777777778,24,17.3888888888889,0,NA,NA
2005-10-24 12:00:00,2005,10,24,13,25.6111111111111,18.2222222222222,0,NA,NA
2005-10-25 12:00:00,2005,10,25,13,26.7222222222222,19.2777777777778,0,NA,NA
2005-10-26 12:00:00,2005,10,26,11.2222222222222,30.6111111111111,22.1666666666667,0,NA,NA
2005-10-27 12:00:00,2005,10,27,14.2777777777778,31.3888888888889,23.5555555555556,0,NA,NA
2005-10-28 12:00:00,2005,10,28,18,32,23.8888888888889,0,NA,NA
2005-10-29 12:00:00,2005,10,29,16,30,22.7777777777778,0.508,NA,NA
2005-10-30 12:00:00,2005,10,30,16.3888888888889,30.2222222222222,21.7777777777778,0,NA,NA
2005-10-31 12:00:00,2005,10,31,14,21.5,17.3333333333333,7.112,NA,NA
2005-11-01 12:00:00,2005,11,1,11,22,16.2222222222222,0,NA,NA
2005-11-02 12:00:00,2005,11,2,12.1111111111111,26.7222222222222,18.7222222222222,0,NA,NA
2005-11-03 12:00:00,2005,11,3,13,28.5,20.0555555555556,0,NA,NA
2005-11-04 12:00:00,2005,11,4,13.6111111111111,18,15.6666666666667,NA,NA,NA
2005-11-05 12:00:00,2005,11,5,8.88888888888889,18.7222222222222,13.5555555555556,0,NA,NA
2005-11-06 12:00:00,2005,11,6,9.77777777777778,25,17,0,NA,NA
2005-11-07 12:00:00,2005,11,7,13.1111111111111,27.2222222222222,20.8333333333333,0,NA,NA
2005-11-08 12:00:00,2005,11,8,14.7777777777778,25.7777777777778,19.0555555555556,0,NA,NA
2005-11-09 12:00:00,2005,11,9,8,18.6111111111111,13.6666666666667,0,NA,NA
2005-11-10 12:00:00,2005,11,10,5.88888888888889,16.8888888888889,10.4444444444444,0,NA,NA
2005-11-11 12:00:00,2005,11,11,4.77777777777778,17.1111111111111,10.2777777777778,0,NA,NA
2005-11-12 12:00:00,2005,11,12,6,18,11.1666666666667,0,NA,NA
2005-11-13 12:00:00,2005,11,13,8,11,8.77777777777778,23.114,NA,NA
2005-11-14 12:00:00,2005,11,14,7,13.1111111111111,9.22222222222222,16.002,NA,NA
2005-11-15 12:00:00,2005,11,15,8,15.3888888888889,11.0555555555556,5.08,NA,NA
2005-11-16 12:00:00,2005,11,16,7.27777777777778,16,10.9444444444444,0,NA,NA
2005-11-17 12:00:00,2005,11,17,7.27777777777778,18.2777777777778,12.5,0,NA,NA
2005-11-18 12:00:00,2005,11,18,9,18.7222222222222,13.5,0,NA,NA
2005-11-19 12:00:00,2005,11,19,9,22.6111111111111,14.7777777777778,0,NA,NA
2005-11-20 12:00:00,2005,11,20,9,23,15.8888888888889,0,NA,NA
2005-11-21 12:00:00,2005,11,21,12,21.5,16.2222222222222,0,NA,NA
2005-11-22 12:00:00,2005,11,22,9.77777777777778,21.6111111111111,15.4444444444444,0,NA,NA
2005-11-23 12:00:00,2005,11,23,9,20,14.2777777777778,0,NA,NA
2005-11-24 12:00:00,2005,11,24,8,18.7222222222222,13.0555555555556,2.032,NA,NA
2005-11-25 12:00:00,2005,11,25,7,16.3888888888889,11.2222222222222,0,NA,NA
2005-11-26 12:00:00,2005,11,26,8.72222222222222,12.2777777777778,9.77777777777778,18.034,NA,NA
2005-11-27 12:00:00,2005,11,27,7,13.8888888888889,9.61111111111111,6.096,NA,NA
2005-11-28 12:00:00,2005,11,28,6,13.6111111111111,9.5,0,NA,NA
2005-11-29 12:00:00,2005,11,29,7,10.2777777777778,8.16666666666667,9.906,NA,NA
2005-11-30 12:00:00,2005,11,30,7,14,9,18.034,NA,NA
2005-12-01 12:00:00,2005,12,1,6.61111111111111,14.5,9.55555555555556,0,NA,NA
2005-12-02 12:00:00,2005,12,2,8,17.3888888888889,12.0555555555556,0,NA,NA
2005-12-03 12:00:00,2005,12,3,9,17.3888888888889,13,0,NA,NA
2005-12-04 12:00:00,2005,12,4,7.11111111111111,18.6111111111111,12.3888888888889,0,NA,NA
2005-12-05 12:00:00,2005,12,5,8,19,12.8888888888889,0,NA,NA
2005-12-06 12:00:00,2005,12,6,9.77777777777778,17.6111111111111,12.7222222222222,0,NA,NA
2005-12-07 12:00:00,2005,12,7,9,17,12.4444444444444,0,NA,NA
2005-12-08 12:00:00,2005,12,8,5.27777777777778,19,11.5555555555556,0,NA,NA
2005-12-09 12:00:00,2005,12,9,7,20.1111111111111,12.3888888888889,0,NA,NA
2005-12-10 12:00:00,2005,12,10,6.5,16.3888888888889,10.5,0,NA,NA
2005-12-11 12:00:00,2005,12,11,5,14.7222222222222,9.33333333333333,0,NA,NA
2005-12-12 12:00:00,2005,12,12,2,14,7.33333333333333,0,NA,NA
2005-12-13 12:00:00,2005,12,13,0,13.5,6.27777777777778,0,NA,NA
2005-12-14 12:00:00,2005,12,14,1.27777777777778,14.5,7.33333333333333,0,NA,NA
2005-12-15 12:00:00,2005,12,15,4.22222222222222,14,8.55555555555556,0,NA,NA
2005-12-16 12:00:00,2005,12,16,3,15,8.83333333333333,0,NA,NA
2005-12-17 12:00:00,2005,12,17,2,15,8.05555555555556,0,NA,NA
2005-12-18 12:00:00,2005,12,18,1.88888888888889,15,8,0,NA,NA
2005-12-19 12:00:00,2005,12,19,4,17.8888888888889,11.1111111111111,0,NA,NA
2005-12-20 12:00:00,2005,12,20,8.88888888888889,11,9.94444444444444,0,NA,NA
2005-12-21 12:00:00,2005,12,21,8.5,11,9.72222222222222,20.066,NA,NA
2005-12-22 12:00:00,2005,12,22,7.88888888888889,14,10.4444444444444,2.032,NA,NA
2005-12-23 12:00:00,2005,12,23,5.61111111111111,15,10.8333333333333,0,NA,NA
2005-12-24 12:00:00,2005,12,24,8,16.3888888888889,11.1666666666667,2.032,NA,NA
2005-12-25 12:00:00,2005,12,25,5,16.2777777777778,11.8333333333333,2.032,NA,NA
2005-12-26 12:00:00,2005,12,26,11,15,13.5,5.08,NA,NA
2005-12-27 12:00:00,2005,12,27,8.77777777777778,14.1111111111111,10.9444444444444,23.876,NA,NA
2005-12-28 12:00:00,2005,12,28,4.88888888888889,13.1111111111111,9.66666666666667,2.032,NA,NA
2005-12-29 12:00:00,2005,12,29,7.27777777777778,13.3888888888889,9.83333333333334,0,NA,NA
2005-12-30 12:00:00,2005,12,30,4.22222222222222,13.1111111111111,8.72222222222222,0,NA,NA
2005-12-31 12:00:00,2005,12,31,5,14.6111111111111,9.66666666666667,0,NA,NA
2006-01-01 12:00:00,2006,1,1,9,16,11.0555555555556,0,NA,NA
2006-01-02 12:00:00,2006,1,2,6.5,13.8888888888889,9.27777777777778,0,NA,NA
2006-01-03 12:00:00,2006,1,3,4,13.1111111111111,8.05555555555556,0,NA,NA
2006-01-04 12:00:00,2006,1,4,1.61111111111111,13.3888888888889,7.44444444444444,0,NA,NA
2006-01-05 12:00:00,2006,1,5,3,12.1111111111111,6.94444444444444,0,NA,NA
2006-01-06 12:00:00,2006,1,6,6.38888888888889,13,9.16666666666667,3.048,NA,NA
2006-01-07 12:00:00,2006,1,7,4,11.7222222222222,7.11111111111111,12.954,NA,NA
2006-01-08 12:00:00,2006,1,8,3.72222222222222,13,6.94444444444444,1.016,NA,NA
2006-01-09 12:00:00,2006,1,9,1.77777777777778,14,7.22222222222222,0,NA,NA
2006-01-10 12:00:00,2006,1,10,3,11,6.55555555555555,NA,NA,NA
2006-01-11 12:00:00,2006,1,11,2.38888888888889,12.8888888888889,7.33333333333333,11.938,NA,NA
2006-01-12 12:00:00,2006,1,12,1.27777777777778,15.1111111111111,9.55555555555556,0,NA,NA
2006-01-13 12:00:00,2006,1,13,7,14.1111111111111,9.72222222222222,0.762,NA,NA
2006-01-14 12:00:00,2006,1,14,8,12.8888888888889,9.44444444444444,0,NA,NA
2006-01-15 12:00:00,2006,1,15,6.72222222222222,12.3888888888889,9,10.922,NA,NA
2006-01-16 12:00:00,2006,1,16,5,9.27777777777778,7.16666666666667,7.874,NA,NA
2006-01-17 12:00:00,2006,1,17,3.72222222222222,10.5,6,7.112,NA,NA
2006-01-18 12:00:00,2006,1,18,1.61111111111111,12.3888888888889,6.72222222222222,0,NA,NA
2006-01-19 12:00:00,2006,1,19,3.72222222222222,12,7.11111111111111,0.254,NA,NA
2006-01-20 12:00:00,2006,1,20,4.77777777777778,15.3888888888889,9.38888888888889,0,NA,NA
2006-01-21 12:00:00,2006,1,21,3.88888888888889,17.2222222222222,9.66666666666667,0,NA,NA
2006-01-22 12:00:00,2006,1,22,7,17.5,10.7777777777778,0,NA,NA
2006-01-23 12:00:00,2006,1,23,5.5,16.7777777777778,10.2777777777778,0,NA,NA
2006-01-24 12:00:00,2006,1,24,5.11111111111111,13.8888888888889,9.16666666666667,0,NA,NA
2006-01-25 12:00:00,2006,1,25,3.72222222222222,13.6111111111111,9.33333333333333,5.08,NA,NA
2006-01-26 12:00:00,2006,1,26,7,13,9.88888888888889,1.016,NA,NA
2006-01-27 12:00:00,2006,1,27,8.38888888888889,13.6111111111111,10.8333333333333,3.048,NA,NA
2006-01-28 12:00:00,2006,1,28,3,11,7.27777777777778,3.048,NA,NA
2006-01-29 12:00:00,2006,1,29,2.61111111111111,8.5,5.5,2.032,NA,NA
2006-01-30 12:00:00,2006,1,30,2.72222222222222,7.5,5.33333333333333,29.972,NA,NA
